Date,Time,Temp,RH,WD,WS,GS,Rain,PAR
12/10/19,11:50:00AM,37.609,96.1,68.8,6.76,10.69,0.008,61.2
12/10/19,12:00:00PM,37.513,96.1,47.7,5.08,10.13,0.008,56.2
12/10/19,12:10:00PM,37.656,96.1,29.5,3.94,7.9,0.008,66.2
12/10/19,12:20:00PM,37.081,96,21.1,3.38,7.9,0.016,118.7
12/10/19,12:30:00PM,37.035,96,37.9,3.94,9.01,0.031,76.2
12/10/19,12:40:00PM,37.035,96.2,33.7,3.38,9.01,0.031,71.2
12/10/19,12:50:00PM,36.986,96.2,37.9,3.94,8.46,0.008,71.2
12/10/19,01:00:00PM,37.081,96.5,7,3.94,8.46,0.024,93.7
12/10/19,01:10:00PM,36.939,96.6,23.9,5.08,9.57,0.024,98.7
12/10/19,01:20:00PM,36.795,96.6,40.7,5.64,9.57,0.039,81.2
12/10/19,01:30:00PM,36.842,96.6,40.7,3.94,9.57,0.016,73.7
12/10/19,01:40:00PM,36.747,96.7,25.3,4.5,9.01,0.008,66.2
12/10/19,01:50:00PM,36.698,96.7,35.1,5.08,10.13,0.008,76.2
12/10/19,02:00:00PM,36.747,96.7,32.3,5.64,10.69,0.024,76.2
12/10/19,02:10:00PM,36.698,96.7,21.1,2.26,5.64,0.016,51.2
12/10/19,02:20:00PM,36.554,96.8,26.7,3.94,7.31,0.024,73.7
12/10/19,02:30:00PM,36.313,96.7,33.7,5.08,10.69,0.024,68.7
12/10/19,02:40:00PM,36.41,96.7,42.1,5.64,10.69,0.024,56.2
12/10/19,02:50:00PM,36.459,96.9,37.9,6.2,12.95,0.016,53.7
12/10/19,03:00:00PM,36.459,96.9,37.9,5.08,10.69,0.016,43.7
12/10/19,03:10:00PM,36.554,97,43.5,4.5,10.13,0.016,46.2
12/10/19,03:20:00PM,36.505,97.1,35.1,3.38,6.76,0.008,38.7
12/10/19,03:30:00PM,36.651,97,25.3,3.38,8.46,0.008,33.7
12/10/19,03:40:00PM,36.747,97.1,35.1,3.38,8.46,0.008,26.2
12/10/19,03:50:00PM,36.651,97.2,2.8,4.5,9.57,0,26.2
12/10/19,04:00:00PM,36.266,97,14,5.64,11.83,0,16.2
12/10/19,04:10:00PM,36.12,97.2,18.3,4.5,8.46,0,13.7
12/10/19,04:20:00PM,35.733,97,12.6,5.08,11.27,0,13.7
12/10/19,04:30:00PM,35.83,97.1,22.5,5.08,11.83,0,21.2
12/10/19,04:40:00PM,35.638,97,32.3,5.08,10.13,0,11.2
12/10/19,04:50:00PM,35.589,97,35.1,6.2,11.83,0,8.7
12/10/19,05:00:00PM,35.638,97.1,22.5,5.08,10.69,0,3.7
12/10/19,05:10:00PM,35.492,96.9,26.7,4.5,10.69,0,1.2
12/10/19,05:20:00PM,35.541,97,32.3,5.08,11.27,0,1.2
